Date,Machine_ID,Shift,Temperature,Voltage,Total_Units,Defect_Units
2025-12-09,M-103 (Layer),Day,78.01297238479235,228.28795867853455,546.0,10
2025-01-09,M-105 (Finish),Night,48.65118185041118,221.92084430194737,856.0,17
2025-06-28,M-104 (Press),Day,59.95162755617854,223.83772285725465,807.0,16
2025-04-25,M-101 (Drill),Night,71.91832009807236,217.48987129577046,622.0,12
2025-01-20,M-104 (Press),Day,65.68306523074857,219.52104818270035,926.0,18
2025-12-10,M-102 (Etch),Night,69.68452718600417,213.8847308833337,968.0,67
2025-02-28,M-101 (Drill),Night,57.48340695561032,226.53528822474752,646.0,12
2025-10-05,M-103 (Layer),Night,68.54228512221992,227.7449792013881,538.0,10
2025-10-20,M-101 (Drill),Night,88.82652690964976,215.0002772316317,947.0,113
2025-11-02,M-104 (Press),Night,81.07029410202281,223.91007390504433,562.0,67
2025-11-22,M-105 (Finish),Day,75.40191635985869,204.31716918264806,690.0,34
2025-06-30,M-105 (Finish),Day,57.93909296489486,218.47589249487484,564.0,11
2025-06-27,M-103 (Layer),Night,57.59057741407495,219.7523821709307,772.0,15
2025-06-24,M-103 (Layer),Night,55.46889457032472,216.02976298754487,932.0,18
2025-09-27,M-103 (Layer),Day,75.91963172422479,220.35180168414374,649.0,12
2025-01-10,M-102 (Etch),Night,77.00267425088063,220.39636081007,692.0,48
2025-12-28,M-104 (Press),Day,68.99394060457472,223.69224876646555,966.0,19
2025-10-18,M-102 (Etch),Night,80.16247391148846,217.77067072356303,932.0,158
2025-02-01,M-101 (Drill),Day,71.37822723773708,221.6748746198532,524.0,10
2025-11-14,M-105 (Finish),Night,74.91804410672336,223.53649809332998,760.0,15
2025-04-11,M-105 (Finish),Day,58.764918359877086,225.40846026972562,850.0,17
2025-01-17,M-103 (Layer),Night,52.25348746364205,224.75700636567746,594.0,11
2025-01-31,M-104 (Press),Night,73.96870903209931,223.93496291475068,759.0,15
2025-07-08,M-102 (Etch),Day,63.37519811219531,228.72957723881697,579.0,11
2025-04-22,M-102 (Etch),Night,73.89948913823534,219.63338142878484,722.0,50
2025-09-21,M-104 (Press),Day,67.67753436918906,216.8127875162962,879.0,17
2025-01-11,M-102 (Etch),Day,66.61486287437776,227.35256790607554,908.0,18
2025-06-02,M-105 (Finish),Day,71.64867941043397,220.1585627273414,986.0,19
2025-10-08,M-105 (Finish),Day,74.2893011428469,218.13735487329026,629.0,12
2025-08-11,M-103 (Layer),Day,73.39220741057636,224.48243365861745,892.0,17
2025-09-04,M-102 (Etch),Night,62.51571683930479,225.94543272839798,942.0,65
2025-01-12,M-102 (Etch),Night,82.08551567681917,216.1157013374064,854.0,145
2025-09-24,M-104 (Press),Night,57.781884149629335,214.26216712675108,506.0,10
2025-04-05,M-105 (Finish),Night,50.24916337182749,212.76531036788919,616.0,12
2025-11-17,M-104 (Press),Night,72.47906701201835,222.50789515208228,684.0,13
2025-07-29,M-103 (Layer),Night,58.95818751078737,225.37612665451022,640.0,12
2025-07-24,M-102 (Etch),Day,48.16812505410027,221.73407566783743,869.0,17
2025-11-09,M-105 (Finish),Night,58.9831188484671,230.08215015038513,780.0,15
2025-12-10,M-102 (Etch),Night,46.49204904895131,220.68532768034936,,58
2025-08-30,M-104 (Press),Day,76.4738450221622,225.46525337461955,964.0,19
2025-04-06,M-103 (Layer),Night,60.02302290536346,222.27497961313236,939.0,18
2025-01-29,M-105 (Finish),Day,65.07252828259719,223.12547659324628,977.0,19
2025-02-03,M-102 (Etch),Night,72.48147007950254,223.3497861154873,723.0,50
2025-02-27,M-101 (Drill),Day,65.52151091825324,234.187105884358,867.0,17
2025-08-26,M-101 (Drill),Night,81.19085579998773,221.42545986475886,715.0,85
2025-07-29,M-101 (Drill),Night,88.74422712541896,221.39980616710545,675.0,81
2025-08-16,M-102 (Etch),Night,67.6083611790043,216.98380027865232,827.0,57
2025-12-31,M-105 (Finish),Night,53.25653687069034,208.48843635986427,630.0,31
2025-11-01,M-104 (Press),Night,59.99948674311862,212.25725034683882,974.0,19
2025-01-05,M-104 (Press),Day,57.97180466147333,227.61045650908858,972.0,19
2025-09-03,M-105 (Finish),Night,74.48234053284403,212.65841929676552,859.0,17
2025-01-09,M-104 (Press),Night,63.60347269231718,228.6443255712396,636.0,12
2025-07-03,M-101 (Drill),Night,58.26244407615726,207.99447678231274,560.0,28
2025-10-27,M-102 (Etch),Day,77.58521964509059,224.95599690422736,982.0,19
2025-05-10,M-105 (Finish),Night,72.40527756339033,217.4793946857897,616.0,12
2025-04-22,M-104 (Press),Day,82.27101577256614,219.67252422580611,915.0,109
2025-02-10,M-104 (Press),Night,81.42535361049455,225.1834415487371,809.0,97
2025-08-20,M-101 (Drill),Day,50.910489741526405,220.24279598427094,592.0,11
2025-01-16,M-105 (Finish),Day,63.51205290064557,224.58903707818138,792.0,15
2025-11-23,M-103 (Layer),Day,54.31801294719507,215.0517202163756,689.0,13
2025-06-14,M-105 (Finish),Day,62.090616559710455,223.09754463380926,664.0,13
2025-04-14,M-104 (Press),Night,81.2382417321496,215.68034507354056,726.0,87
2025-04-03,M-101 (Drill),Night,80.51983775599692,215.41481927420529,,86
2025-12-24,M-101 (Drill),Night,69.55992280244897,218.6000988347345,668.0,13
2025-03-09,M-103 (Layer),Night,70.0047118000915,214.05383389145254,854.0,17
2025-02-12,M-102 (Etch),Day,45.36859976705936,218.6048433366557,620.0,12
2025-04-09,M-103 (Layer),Night,61.52141876468686,212.90298407961453,875.0,17
2025-05-30,M-103 (Layer),Day,75.20605536913357,216.1078004307458,576.0,11
2025-07-19,M-104 (Press),Night,68.62757717884425,221.03807903536227,935.0,18
2025-10-28,M-101 (Drill),Day,70.90336590922392,219.34172068703216,960.0,19
2025-08-02,M-104 (Press),Night,78.75525302674225,223.6419585140763,653.0,13
2025-07-28,M-101 (Drill),Day,70.72289830442978,227.74697094458344,580.0,11
2025-01-10,M-105 (Finish),Day,67.84334268377073,216.1597906390407,746.0,14
2025-03-01,M-104 (Press),Day,66.9714347549557,219.86429224066208,601.0,12
2025-02-13,M-103 (Layer),Day,61.792372341015586,211.58147252058268,554.0,11
2025-04-26,M-105 (Finish),Day,55.44756965958683,224.6196482165008,710.0,14
2025-08-06,M-104 (Press),Night,59.03987642224407,216.00128565387288,986.0,19
2025-10-19,M-105 (Finish),Day,62.43590667276944,219.54977554257013,523.0,10
2025-05-09,M-104 (Press),Day,70.5343029845999,227.15574693145612,535.0,10
2025-07-09,M-104 (Press),Night,53.208084027945176,227.94110484599105,677.0,13
2025-07-10,M-102 (Etch),Day,64.28850687719661,224.23769975885486,934.0,18
2025-01-13,M-103 (Layer),Day,84.38304749712138,217.69072315610845,980.0,117
2025-01-04,M-101 (Drill),Day,52.74395757645988,226.67807228226366,699.0,13
2025-12-18,M-104 (Press),Day,76.89043352713276,218.22969368752803,514.0,10
2025-10-27,M-103 (Layer),Day,54.201490218683716,218.6514623247484,772.0,15
2025-09-06,M-102 (Etch),Night,72.81356738338,223.3601935068179,598.0,41
2025-12-24,M-103 (Layer),Night,86.63546886900174,225.42198518517483,894.0,107
2025-11-04,M-101 (Drill),Day,63.81261693518842,218.8995851546961,689.0,13
2025-12-02,M-104 (Press),Night,78.58508062281754,222.60456770857968,568.0,11
2025-09-17,M-102 (Etch),Night,64.74683971796028,221.93688795324874,500.0,35
2025-05-07,M-101 (Drill),Day,54.16538904875114,225.4124868830538,581.0,11
2025-11-25,M-104 (Press),Night,48.0998968407919,217.92637425231425,828.0,16
2025-03-05,M-104 (Press),Night,62.111551610365346,215.32774721684876,514.0,10
2025-09-12,M-102 (Etch),Night,59.88820008592478,211.35199807526777,584.0,40
2025-08-19,M-102 (Etch),Day,76.06938027150187,225.8208687454008,993.0,19
2025-01-15,M-104 (Press),Day,56.71656058667551,223.53517518349426,,18
2025-11-22,M-105 (Finish),Night,63.399944239015554,222.61808733798946,673.0,13
2025-03-02,M-103 (Layer),Night,61.76966286894635,214.7731277557419,517.0,10
2025-04-27,M-104 (Press),Night,62.99137876308701,214.24806605008425,933.0,18
2025-11-27,M-101 (Drill),Day,64.44223135935628,215.43381823543425,713.0,14
2025-10-13,M-104 (Press),Day,76.87222608106742,230.7702947828658,934.0,18
2025-08-25,M-103 (Layer),Day,60.79120096257306,215.2102315133277,994.0,19
2025-10-16,M-105 (Finish),Day,49.85867224365973,229.07002808907419,744.0,14
2025-04-11,M-101 (Drill),Day,67.78307671807825,218.40440153172534,860.0,17
2025-12-15,M-103 (Layer),Day,66.91161910533307,225.53927940621205,919.0,18
2025-01-12,M-101 (Drill),Day,81.53216948811132,233.8937693108068,597.0,71
2025-05-02,M-103 (Layer),Day,53.120188734140754,218.38050050116297,533.0,10
2025-02-07,M-104 (Press),Night,62.09050743240112,220.31255220213126,537.0,10
2025-12-08,M-104 (Press),Day,58.82603669938398,223.64011099969937,784.0,15
2025-07-30,M-103 (Layer),Day,57.64846913146155,234.11896386113239,763.0,15
2025-12-29,M-101 (Drill),Day,52.58648210987602,217.32212040315477,774.0,15
2025-10-13,M-101 (Drill),Night,65.53284350169612,222.03409352571325,843.0,16
2025-08-20,M-105 (Finish),Night,60.40769125057097,225.96831219454376,622.0,12
2025-02-28,M-105 (Finish),Night,63.935958887775406,215.1245045440332,,11
2025-01-22,M-103 (Layer),Day,71.78218009783288,229.05355812909897,584.0,11
2025-06-15,M-102 (Etch),Night,57.8614585074716,223.1916688201853,929.0,65
2025-05-08,M-103 (Layer),Day,71.90562257522245,217.3713752160367,525.0,10
2025-11-20,M-105 (Finish),Day,79.91138886775114,220.1672556831525,527.0,10
2025-06-01,M-103 (Layer),Night,82.66393672358662,216.49748948377396,853.0,102
2025-09-02,M-103 (Layer),Day,85.92994598000693,220.44277017692272,543.0,65
2025-09-05,M-105 (Finish),Night,72.90373426316059,220.87861154897388,620.0,12
2025-09-16,M-102 (Etch),Night,80.89627414633514,220.06408859621772,794.0,134
2025-01-22,M-105 (Finish),Day,55.961181996022404,220.9524670169446,582.0,11
2025-10-07,M-101 (Drill),Night,48.65991441852444,223.1258791369459,514.0,10
2025-10-09,M-101 (Drill),Day,65.47438881896433,218.04957777294166,643.0,12
2025-02-13,M-105 (Finish),Day,68.50136207095774,216.45067033534028,635.0,12
2025-12-26,M-105 (Finish),Night,64.40411300415042,224.3558344836522,845.0,16
2025-10-28,M-105 (Finish),Day,60.68613939384288,223.54561902644508,822.0,16
2025-11-08,M-101 (Drill),Night,74.3121791941141,221.80424043824215,818.0,16
2025-09-08,M-104 (Press),Day,68.60871981656213,215.9601375382688,823.0,16
2025-08-27,M-105 (Finish),Night,75.31301603293169,218.6140945468833,857.0,17
2025-02-11,M-105 (Finish),Night,72.69012077980923,212.74032413988522,808.0,16
2025-07-19,M-101 (Drill),Day,64.70868723937913,215.24987110053667,864.0,17
2025-01-13,M-103 (Layer),Day,70.49153114222212,214.2005980612737,820.0,16
2025-06-29,M-101 (Drill),Night,73.42933860684808,216.4761614573725,843.0,16
2025-05-30,M-104 (Press),Night,69.75507076525962,219.24979273016245,927.0,18
2025-10-24,M-101 (Drill),Day,71.18760908062244,211.27923657955193,946.0,18
2025-03-24,M-102 (Etch),Day,50.32441491197451,218.94028395079067,913.0,18
2025-06-02,M-105 (Finish),Day,51.31409980832534,220.9182430553458,609.0,12
2025-08-02,M-102 (Etch),Night,65.4383704888949,215.52873990688653,785.0,54
2025-03-05,M-105 (Finish),Day,51.707843716742076,219.702938067969,621.0,12
2025-01-12,M-105 (Finish),Night,55.61200765653607,230.2315059269584,788.0,15
2025-09-15,M-104 (Press),Day,70.37421200751565,218.02617542159985,963.0,19
2025-09-30,M-104 (Press),Night,85.46878801876403,218.10903965854777,711.0,85
2025-10-05,M-103 (Layer),Night,100.29294490166578,223.34487333489162,954.0,114
2025-08-21,M-103 (Layer),Day,51.52792493105821,213.5948010846159,589.0,11
2025-11-27,M-104 (Press),Day,65.54164147188581,216.9554489621596,780.0,15
2025-03-15,M-102 (Etch),Night,73.82559000993723,219.20093138028355,974.0,68
2025-08-30,M-103 (Layer),Night,65.27494372905218,215.7954937527483,792.0,15
2025-07-28,M-103 (Layer),Night,59.43920370189686,227.54591659583363,625.0,12
2025-01-04,M-105 (Finish),Day,76.13430326426938,217.99478618060948,862.0,17
2025-09-06,M-101 (Drill),Night,62.787313790973876,221.77118934477465,547.0,10
2025-09-03,M-101 (Drill),Day,83.93729197167866,221.66065352363515,968.0,116
2025-05-26,M-105 (Finish),Night,54.726115580463166,211.6747279227882,998.0,19
2025-08-02,M-104 (Press),Night,52.443030077315264,218.0220696708134,867.0,17
2025-11-02,M-103 (Layer),Day,53.590815758078065,222.11810289042307,736.0,14
2025-09-13,M-103 (Layer),Night,84.14496002334734,227.07379023536956,696.0,83
2025-07-30,M-103 (Layer),Day,49.12061172744309,222.7502858843254,969.0,19
2025-04-17,M-105 (Finish),Day,77.57002071738887,215.08855897670142,622.0,12
2025-08-21,M-101 (Drill),Day,66.62868007762748,212.30060262326103,882.0,17
2025-01-10,M-105 (Finish),Night,50.04272889116874,219.54630314480318,770.0,15
2025-01-16,M-104 (Press),Night,69.85371956733088,220.80587175463083,872.0,17
2025-06-02,M-104 (Press),Day,65.42051893380447,224.74985467215194,885.0,17
2025-03-29,M-103 (Layer),Day,66.09737386405178,218.09172338750403,562.0,11
2025-03-25,M-105 (Finish),Day,54.03617788873938,225.7076666612751,890.0,17
2025-02-05,M-101 (Drill),Night,52.42623634695236,227.16428510346464,615.0,12
2025-09-18,M-102 (Etch),Day,65.7674050843204,217.31161800702384,821.0,16
2025-08-16,M-104 (Press),Night,72.45001761662645,218.27727905944175,601.0,12
2025-03-18,M-105 (Finish),Night,71.16231043604876,214.51106430050632,678.0,13
2025-02-12,M-101 (Drill),Night,53.78042379368257,225.0583076874963,814.0,16
2025-07-11,M-101 (Drill),Day,65.38347644917468,224.53554737918614,950.0,19
2025-12-18,M-101 (Drill),Day,68.67453793943439,218.30420278271765,599.0,11
2025-05-06,M-101 (Drill),Day,68.86933867610091,215.31608329451882,692.0,13
2025-11-16,M-102 (Etch),Day,57.71023465837645,226.65796439948073,666.0,13
2025-09-25,M-101 (Drill),Day,66.07794114103434,222.61652361080175,864.0,17
2025-12-03,M-102 (Etch),Day,50.44929008301763,211.99512010769877,837.0,16
2025-08-01,M-104 (Press),Day,57.245767496181095,224.71950948742122,980.0,19
2025-01-02,M-105 (Finish),Night,57.11024767666078,222.3588914264915,609.0,12
2025-02-16,M-105 (Finish),Night,65.67472863633817,217.84934395337604,,13
2025-01-29,M-102 (Etch),Night,73.1066831370316,227.91992425151128,959.0,67
2025-07-21,M-105 (Finish),Night,67.3933515315152,225.3654500230165,521.0,10
2025-09-29,M-104 (Press),Day,74.28497165356964,219.2387597934519,956.0,19
2025-08-19,M-102 (Etch),Day,72.10293637943124,219.3980613048537,774.0,15
2025-09-21,M-103 (Layer),Night,60.50960566104219,222.5039891841232,534.0,10
2025-02-07,M-105 (Finish),Day,61.34642489703811,220.71508575379923,763.0,15
2025-10-20,M-102 (Etch),Night,66.1920664063503,212.25708306433913,774.0,54
2025-11-19,M-103 (Layer),Day,49.669435018203444,221.27789685007846,565.0,11
2025-11-01,M-102 (Etch),Day,49.53458242842264,217.2546975792057,763.0,15
2025-08-06,M-104 (Press),Day,71.76815909868239,219.8983980270183,631.0,12
2025-03-27,M-104 (Press),Day,59.31451137568445,223.12296982070407,976.0,19
2025-07-16,M-101 (Drill),Night,60.310497618305604,213.6004491503178,666.0,13
2025-05-01,M-104 (Press),Night,67.92206698833441,219.1845603672134,714.0,14
2025-03-23,M-105 (Finish),Night,50.171575209564836,215.32503787721345,785.0,15
2025-10-09,M-105 (Finish),Night,66.00342926289017,216.24280637263453,628.0,12
2025-07-02,M-101 (Drill),Night,68.65835585993842,220.6563115119277,935.0,18
2025-10-07,M-102 (Etch),Day,70.85430461623156,218.74440118277386,606.0,12
2025-02-07,M-102 (Etch),Day,65.3046324477882,222.87823597965775,713.0,14
2025-02-07,M-105 (Finish),Night,69.1983244867285,225.13552012263432,789.0,15
2025-11-27,M-104 (Press),Day,78.53005292705257,227.47214447458293,851.0,17
2025-08-16,M-102 (Etch),Day,64.09718093827047,220.91157853177162,852.0,17
2025-04-06,M-103 (Layer),Night,51.18996303296567,218.32812028915268,822.0,16
2025-02-21,M-104 (Press),Day,51.142681831772755,224.18237920553264,640.0,12
2025-11-09,M-101 (Drill),Night,71.82193556027194,229.39133783768318,891.0,17
2025-02-14,M-102 (Etch),Day,68.7852761115601,219.66776413836197,847.0,16
2025-05-09,M-101 (Drill),Day,60.25513712620583,215.0472902902437,976.0,19
2025-10-14,M-101 (Drill),Night,75.78003617834672,218.67561602918505,704.0,14
2025-04-20,M-105 (Finish),Day,58.328455391903056,226.0169245489377,777.0,15
2025-02-21,M-102 (Etch),Day,68.98771313957425,212.6426957352791,871.0,17
2025-04-10,M-103 (Layer),Night,64.22778551899252,219.90566399078548,880.0,17
2025-10-17,M-101 (Drill),Night,64.5313333920127,226.376087912035,1000.0,20
2025-03-02,M-105 (Finish),Night,73.6274804566191,222.2482647561564,915.0,18
2025-03-27,M-105 (Finish),Night,76.45729450705797,217.81803254355103,967.0,19
2025-08-15,M-105 (Finish),Day,78.28579156848117,220.8401729654659,,17
2025-03-05,M-102 (Etch),Day,53.00388900882343,222.32700284124712,,18
2025-10-31,M-102 (Etch),Night,70.24351031735475,218.67933967588903,833.0,58
2025-11-29,M-102 (Etch),Day,37.843883840076984,225.22191154529264,851.0,17
2025-07-08,M-102 (Etch),Day,62.34210277525392,219.51321514564444,600.0,12
2025-04-11,M-105 (Finish),Night,56.02198261133593,209.07337395004072,686.0,34
2025-12-07,M-102 (Etch),Night,82.1007550751134,220.84304955319794,777.0,132
2025-10-15,M-101 (Drill),Night,83.29450435229504,220.42769386018563,811.0,97
2025-02-22,M-103 (Layer),Day,65.62462991679917,213.10881299906413,857.0,17
2025-02-23,M-101 (Drill),Day,68.86827101574744,220.80984522715667,799.0,15
2025-10-31,M-104 (Press),Day,71.03887439148137,218.78408600446517,796.0,15
2025-09-28,M-103 (Layer),Day,72.20060740863677,221.17600000113976,708.0,14
2025-06-08,M-103 (Layer),Day,65.6757261945636,219.41294507395446,790.0,15
2025-07-26,M-104 (Press),Day,82.62737449365265,221.69632583397754,887.0,106
2025-05-30,M-105 (Finish),Night,73.16628207438441,224.63878709339366,650.0,13
2025-01-05,M-101 (Drill),Day,59.66311908775487,224.35333534750632,505.0,10
2025-12-30,M-105 (Finish),Night,62.006484982225494,210.06955251627087,775.0,15
2025-12-05,M-103 (Layer),Night,69.01466915340279,223.14525390688567,655.0,13
2025-10-04,M-105 (Finish),Day,72.08230967370234,219.6962672313169,680.0,13
2025-10-08,M-105 (Finish),Night,71.33502977724874,223.40239986447952,504.0,10
2025-02-17,M-103 (Layer),Day,63.788884256992525,225.05540494774496,537.0,10
2025-02-18,M-103 (Layer),Night,55.81954127564268,222.13343782256587,617.0,12
2025-12-17,M-105 (Finish),Night,72.65664894032739,222.70173023649096,868.0,17
2025-03-04,M-105 (Finish),Night,57.89966461898499,215.0590372152925,852.0,17
2025-11-24,M-102 (Etch),Day,58.13556651465876,217.64872739939307,884.0,17
2025-12-16,M-101 (Drill),Day,71.2075461437245,221.5954177066908,652.0,13
2025-02-10,M-101 (Drill),Night,68.9111488316163,224.19738541103732,591.0,11
2025-10-11,M-105 (Finish),Day,71.28539086153756,213.8347393771632,657.0,13
2025-05-27,M-104 (Press),Night,56.95832411339617,217.9321874256369,707.0,14
2025-06-09,M-104 (Press),Night,58.51546661146297,227.58847651371084,927.0,18
2025-09-05,M-101 (Drill),Day,49.05745927413447,220.3535780255167,741.0,14
2025-10-15,M-105 (Finish),Day,72.14120211674296,215.58594191534442,925.0,18
2025-10-03,M-102 (Etch),Night,71.56464466569156,212.34025762294675,939.0,65
2025-05-28,M-103 (Layer),Night,74.96437097834871,213.3982893860678,771.0,15
2025-03-27,M-102 (Etch),Night,65.43733676528656,224.5004361307594,719.0,50
2025-12-11,M-104 (Press),Night,65.9143154543843,217.89367436286412,,12
2025-09-01,M-101 (Drill),Day,67.71985186080502,223.65845932272978,750.0,15
2025-07-21,M-101 (Drill),Day,65.62315007188079,223.0491355921783,902.0,18
2025-12-13,M-103 (Layer),Night,58.679188323508335,221.65677259100136,595.0,11
2025-05-09,M-102 (Etch),Night,71.78763190250093,214.9842518895779,686.0,48
2025-09-22,M-101 (Drill),Day,55.63717946658569,224.42356986384047,753.0,15
2025-10-25,M-101 (Drill),Night,63.23750410561048,217.89917402549645,990.0,19
2025-01-22,M-105 (Finish),Night,70.6932141263315,218.09402645579422,965.0,19
2025-03-01,M-105 (Finish),Night,51.486221862805714,228.03913550816492,868.0,17
2025-08-19,M-104 (Press),Night,77.03380330820958,218.59840150704707,650.0,13
2025-11-15,M-103 (Layer),Day,34.61335010424247,215.1538419803703,598.0,11
2025-07-14,M-105 (Finish),Night,75.4928588199533,218.18376030687372,517.0,10
2025-04-23,M-105 (Finish),Day,74.60680327184585,219.36082013765665,544.0,10
2025-12-20,M-105 (Finish),Day,59.36624041107139,222.55186391176412,749.0,14
2025-12-09,M-104 (Press),Day,71.15661418748142,219.46476303252078,730.0,14
2025-03-17,M-102 (Etch),Night,55.58963872408088,220.52804847540304,903.0,63
2025-01-13,M-105 (Finish),Night,65.8958242318733,228.03412733962358,693.0,13
2025-01-01,M-104 (Press),Night,65.29852816055877,218.4651589007101,629.0,12
2025-06-10,M-103 (Layer),Night,76.14698763425879,228.82990036573926,858.0,17
2025-01-06,M-104 (Press),Night,69.52568191562737,213.41323584413874,796.0,15
2025-07-13,M-101 (Drill),Night,66.9931781067026,220.959004531795,925.0,18
2025-01-23,M-104 (Press),Day,59.67075141445695,217.60849063765403,917.0,18
2025-10-27,M-101 (Drill),Day,59.12931408517261,227.63772094859735,877.0,17
2025-04-23,M-101 (Drill),Night,63.8741655624584,223.7375669707592,592.0,11
2025-04-21,M-103 (Layer),Day,52.994802257685315,222.002408839082,967.0,19
2025-12-16,M-103 (Layer),Night,69.34011099896303,225.75485356126654,532.0,10
2025-11-02,M-102 (Etch),Day,66.39191503499727,226.09125735643084,832.0,16
2025-07-01,M-102 (Etch),Day,64.44563583246874,224.2857095704689,683.0,13
2025-08-05,M-102 (Etch),Night,68.3083943459821,215.78954665593074,716.0,50
2025-02-16,M-102 (Etch),Night,82.07415233842084,220.1033519006215,530.0,90
2025-08-11,M-105 (Finish),Night,49.43254365152043,218.0115851409214,709.0,14
2025-09-24,M-104 (Press),Night,50.0387120633229,218.50973483781522,715.0,14
2025-10-29,M-103 (Layer),Night,46.41172919195709,226.92064174437326,800.0,16
2025-06-12,M-103 (Layer),Day,55.31466616707225,220.73058863557208,821.0,16
2025-04-21,M-101 (Drill),Night,56.27667013624968,211.89420771648707,583.0,11
2025-05-04,M-101 (Drill),Night,75.30344872639556,221.51260751070143,954.0,19
2025-06-06,M-102 (Etch),Day,63.29523661357346,218.56254632650771,862.0,17
2025-01-06,M-105 (Finish),Day,61.58650387111774,221.96100921525584,866.0,17
2025-03-24,M-103 (Layer),Night,81.02423527176292,220.99134924660885,815.0,97
2025-09-09,M-101 (Drill),Day,69.32384091565832,226.29660339262762,687.0,13
2026-01-01,M-105 (Finish),Night,64.71036564005335,226.0852738519849,937.0,18
2025-09-28,M-103 (Layer),Night,63.89341422858633,221.00669939281204,506.0,10
2025-06-19,M-101 (Drill),Night,77.6068171338707,221.24612862859954,874.0,17
2025-04-24,M-105 (Finish),Day,55.64064528040454,227.99365709141296,928.0,18
2025-08-01,M-104 (Press),Day,67.62481299991795,219.49359915812838,595.0,11
2025-09-07,M-104 (Press),Day,74.21396464455012,219.9313006092878,515.0,10
2025-07-09,M-103 (Layer),Night,77.12148885809448,220.83602031485268,630.0,12
2025-06-08,M-104 (Press),Day,63.21155939236829,212.60415248377254,782.0,15
2025-06-10,M-105 (Finish),Night,57.61066065608399,217.90444529221014,925.0,18
2025-07-27,M-104 (Press),Night,51.42022987813252,218.90044686202958,534.0,10
2025-06-16,M-105 (Finish),Night,46.097252248369905,219.69067464290134,946.0,18
2025-12-03,M-104 (Press),Night,52.16622062125002,225.46901067655068,652.0,13
2025-05-30,M-101 (Drill),Night,78.23262645354217,218.02370016507348,912.0,18
2025-09-23,M-102 (Etch),Night,66.68709408871041,218.46697706555867,906.0,63
2025-04-01,M-104 (Press),Night,79.7975265600638,218.6913478156924,937.0,18
2025-08-30,M-101 (Drill),Day,63.17112555399313,226.236698191829,946.0,18
2025-10-13,M-102 (Etch),Night,53.95982465130719,220.58147479680645,910.0,63
2025-01-01,M-103 (Layer),Night,43.612529204251395,228.2308660993873,918.0,18
2025-09-07,M-105 (Finish),Day,76.19158563397775,224.23111842308958,834.0,16
2025-04-03,M-103 (Layer),Day,56.37335379878128,225.07103116606012,977.0,19
2025-09-06,M-104 (Press),Night,52.56215373573344,222.57969442518066,642.0,12
2025-12-25,M-105 (Finish),Night,76.40463969198406,217.00970397103507,577.0,11
2025-10-17,M-102 (Etch),Day,68.11482523516878,218.25443134535197,611.0,12
2025-06-22,M-102 (Etch),Day,51.45125420832587,227.31897889217265,658.0,13
2025-03-23,M-101 (Drill),Night,72.21893192979603,226.23173987030196,712.0,14
2025-12-24,M-103 (Layer),Night,58.194763651522514,215.61710348376934,633.0,12
2025-12-20,M-101 (Drill),Night,54.95546445247955,228.34997057121757,535.0,10
2025-08-08,M-103 (Layer),Day,65.50858393920514,212.9233036971122,776.0,15
2025-10-26,M-102 (Etch),Day,59.241574425238845,219.8789891269136,537.0,10
2025-12-28,M-103 (Layer),Night,53.88425714862872,217.32951035822845,777.0,15
2025-09-15,M-101 (Drill),Day,67.92767941233161,216.3370623046179,736.0,14
2025-11-18,M-101 (Drill),Day,83.28243162824437,220.9923805490676,967.0,116
2025-02-14,M-105 (Finish),Night,50.33124547906276,219.15739313094755,953.0,19
2025-11-26,M-104 (Press),Night,64.94428494442053,216.41453055245307,841.0,16
2025-09-27,M-103 (Layer),Day,89.48122946813307,215.6708508331957,788.0,94
2025-02-15,M-103 (Layer),Day,69.82035569698014,209.62624206949943,866.0,43
2025-01-08,M-102 (Etch),Night,66.98681189769512,220.91991506445228,995.0,69
2025-11-08,M-105 (Finish),Night,62.83553498913997,234.53761849559427,666.0,13
2025-05-25,M-103 (Layer),Day,54.60803699106383,220.90312742819532,571.0,11
2025-05-31,M-102 (Etch),Night,61.72669430730823,219.20146586499158,826.0,57
2025-02-06,M-104 (Press),Day,55.33048779557557,220.87032602462264,812.0,16
2025-03-27,M-104 (Press),Day,59.30472180144241,221.62332605735756,507.0,10
2025-02-08,M-103 (Layer),Night,54.47200869501252,222.8195017240285,953.0,19
2025-01-14,M-104 (Press),Night,57.46574801106236,230.92570722474605,842.0,16
2025-06-04,M-102 (Etch),Day,61.65279617496976,214.38264622859458,566.0,11
2025-05-19,M-102 (Etch),Day,54.65523783599284,214.39273660676622,792.0,15
2025-06-29,M-102 (Etch),Day,59.253012514506786,224.20662478940326,702.0,14
2025-09-06,M-101 (Drill),Night,84.90474814281413,220.11628866642945,584.0,70
2025-04-10,M-102 (Etch),Day,60.20402421416287,222.57856222123408,988.0,19
2025-09-30,M-104 (Press),Night,41.68412517075781,225.22120616124104,674.0,13
2025-09-05,M-101 (Drill),Night,58.78203941082325,222.80829278488693,758.0,15
2025-09-26,M-105 (Finish),Day,52.29036380333669,216.75101978230208,539.0,10
2025-04-19,M-104 (Press),Day,72.01220565414276,221.22136762030584,868.0,17
2025-03-13,M-102 (Etch),Night,63.55398087132044,215.79164875225626,793.0,55
2025-10-21,M-104 (Press),Day,52.88605547798443,220.28436509851616,931.0,18
2025-07-26,M-101 (Drill),Night,60.7196595658689,218.84792194106979,601.0,12
